 "Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.229453085E2,-3.329322731E-1,-1.508892710E0,-3.197684366E-1
1.229701405E2,-3.284620768E-1,-1.477702785E0,-5.278150007E-1
1.229949795E2,1.817951971E-1,-1.831306135E0,3.060312805E-1
1.230198115E2,-4.996679664E-1,-2.420514561E0,6.400119594E-1
1.230446505E2,-6.260643035E-1,-4.447130855E0,2.020622313E0
1.230694825E2,-8.147574610E-1,-5.274935793E0,2.328811508E0
1.230943215E2,-9.991839051E-1,-4.114376629E0,2.422150612E0
1.231191535E2,6.158843011E-1,-1.721282001E0,1.042154216E0
1.231439925E2,1.705961419E0,1.698383720E0,2.768085046E-1
1.231688245E2,6.693260980E-1,3.014414208E0,-1.649698341E-1
1.231936625E2,1.821004218E-1,3.707321835E0,-1.335228213E0
1.232184955E2,1.228400021E0,3.853905099E0,-1.680869848E0
1.232433335E2,1.869574699E0,1.351200759E0,-9.255182704E-1
1.232681665E2,9.333378249E-1,2.399556971E-1,-5.883713242E-1
1.232930045E2,2.832274318E-2,5.818255855E-1,-8.941796064E-1
1.233178365E2,-3.572420722E-1,6.738821022E-1,-8.828312572E-1
1.233426755E2,-4.225127864E-1,-7.003821221E-1,1.832740311E-1
1.233675075E2,-5.417445302E-3,-5.395296049E-1,8.887440348E-1
1.233923465E2,-7.986992526E-1,7.776962002E-1,3.382614986E-1
1.234171785E2,-9.857604522E-1,7.004047801E-1,3.190123916E-2
1.234420175E2,9.728246570E-2,2.142127454E-1,1.461897469E-1
1.234668495E2,1.094867742E-1,5.002848476E-1,5.173978937E-1
1.234916875E2,-3.007655704E-1,1.024435983E0,2.283923165E-1
1.235165205E2,-1.414640272E-1,1.098596804E0,-2.745080638E-1
1.235413585E2,6.106773555E-1,1.054662580E0,-3.147194389E-1
1.235661915E2,5.046796149E-1,1.165713484E0,1.108500525E-2
1.235910290E2,8.896012366E-2,1.889635619E0,2.076346278E-2
1.236158610E2,-3.313593721E-1,2.127008893E0,4.483248083E-1
1.236407000E2,-7.599363059E-1,2.555820593E0,7.089653230E-1
1.236655320E2,-5.496546435E-1,1.787514875E0,2.153237164E-1
1.236903710E2,-6.297632521E-1,3.271160185E0,-3.932040565E-1
1.237152030E2,-1.331084729E0,5.131732219E0,-2.159805926E0
1.237400420E2,-2.656588876E-1,3.114451590E0,-8.762929738E-1
1.237648740E2,1.455698835E0,-1.627168580E0,5.445321903E-1
1.237897120E2,1.915802786E0,-6.398696381E0,7.266887453E-1
1.238145450E2,-1.076782304E-1,-3.046447887E0,7.683944495E-1
1.238393830E2,-9.715493792E-1,2.243856727E0,-4.638508469E-2
1.238642160E2,-7.666068095E-1,2.079789265E0,-5.544823971E-1
1.238890540E2,-1.123963487E-1,3.702870642E-1,-7.214993414E-1
1.239138860E2,5.351512098E-1,-1.536212071E0,1.590179533E-2
1.239387250E2,4.589538038E-2,-1.556052990E0,5.134478071E-1
1.239635570E2,-8.544477761E-2,-1.364049577E0,-2.787470028E-1
1.239883960E2,-3.791393101E-2,-1.778750630E0,-8.955212501E-1
1.240132280E2,-1.595787013E-1,-1.185638748E0,-7.822229683E-1
1.240380670E2,-2.175140834E-1,7.753720050E-1,-6.555544433E-1
1.240628990E2,2.100126904E-1,1.101503674E0,-8.302329943E-1
1.240877370E2,1.895269704E-1,3.566751847E-1,-2.372531140E-1
1.241125700E2,-4.866456324E-1,3.738192210E-1,-2.761359286E-1
1.241374080E2,4.445702380E-1,-4.990119088E-1,-5.005777931E-1
1.241622410E2,1.885715353E-1,-7.118751168E-1,-3.825102299E-2
1.241870790E2,4.556203061E-1,-3.629834533E-1,-1.637875271E-1
1.242119110E2,5.101748282E-1,-1.739046720E-1,-8.568480581E-2
1.242367500E2,5.434834921E-1,-8.506242818E-1,2.632998285E-1
1.242615820E2,2.816206169E-1,-1.108467196E0,9.559232801E-2
1.242864210E2,1.701750255E-1,-1.307729196E0,3.336886105E-1
1.243112530E2,-3.408342004E-2,-1.566414987E0,8.567632735E-3
1.243360920E2,1.381930947E-2,-1.136584117E0,-7.879298508E-1
1.243609240E2,1.540612686E-1,-1.073820836E0,-6.839681107E-1
1.243857620E2,-1.869308066E-1,-1.572548716E0,-5.182501253E-1
1.244105950E2,-2.833619177E-1,-2.066477348E0,-2.679448566E-1
1.244354330E2,-4.057441413E-2,-2.657178860E0,3.348542529E-1
1.244602660E2,-6.203720391E-2,-2.620339648E0,2.762616438E-1
1.244851040E2,7.846144795E-2,-1.999918199E0,1.007362113E0
1.245099360E2,-1.044353646E-1,-1.875625106E0,1.030316966E0
1.245347750E2,-3.900198090E-1,-1.017296533E0,1.716278247E0
1.245596070E2,1.545886874E-2,-4.352386665E-1,1.436903838E0
1.245844467E2,1.146580517E0,-4.119810739E-1,1.079550376E0
1.246092788E2,4.482148075E-1,-3.281170911E-1,1.615406906E0
1.246341178E2,-1.416094474E0,3.858191327E-1,6.605539589E-1
1.246589498E2,-1.051373228E0,2.218778897E0,-3.365436597E-1
1.246837878E2,1.376232836E0,2.755349226E0,-1.723576741E0
1.247086207E2,1.628063643E0,2.366988710E0,-1.252569195E0
1.247334588E2,4.433265352E-1,6.776725598E-1,-1.219302192E0
1.247582918E2,6.676643193E-2,-3.605461876E-1,-3.228551817E-1
1.247831297E2,3.014801002E-1,-2.237695955E0,1.105317886E0
1.248079618E2,3.700790495E-1,-2.023231779E0,7.397300828E-1
1.248328008E2,4.560296112E-1,1.013554022E0,-3.571714671E-1
1.248576328E2,2.440826619E-1,2.312944212E0,-5.037996089E-1
1.248824718E2,-9.472612149E-1,1.746181785E0,-9.609431148E-2
1.249073037E2,-6.993883878E-1,8.384652892E-1,-3.760625783E-1
1.249321428E2,1.493028045E-1,2.747153476E-1,-2.811114706E-2
1.249569748E2,8.522082925E-2,5.520058089E-1,1.407284474E-1
1.249818127E2,-2.738268632E-1,1.312052920E0,-4.426680657E-1
1.250066458E2,-9.449275911E-2,1.766545298E0,-4.961293045E-1
1.250314838E2,8.380638778E-2,2.065474550E0,1.724976126E-1
1.250563168E2,1.799404603E-1,2.541047310E0,1.519866765E-1
1.250811548E2,2.662991577E-1,2.530477883E0,6.232593942E-1
1.251059867E2,3.486191833E-1,2.472322938E0,2.340196768E-1
1.251308258E2,-2.424173748E-1,3.503918252E0,5.070471525E-1
1.251556578E2,-7.014214647E-1,4.097643652E0,-1.268636759E-1
1.251804967E2,-1.018298453E-1,2.757751554E0,-1.040145990E0
1.252053288E2,1.183515624E0,6.293285117E-1,2.568423097E-1
1.252301678E2,1.099935524E0,-1.443722568E0,2.430769408E-1
1.252549998E2,2.502222383E-1,-8.395676355E-1,1.329715312E-1
1.252798378E2,-1.091148913E-1,2.377162135E-1,-2.640602589E-2
1.253046707E2,-4.744068253E-1,1.431813544E-1,2.069186363E-1
1.253295088E2,-3.769278932E-1,-1.675506928E0,-5.161489284E-1
1.253543418E2,-4.241581929E-1,-1.879510434E0,-2.775636725E-1
1.253791797E2,-4.568546534E-1,-9.902226086E-1,-2.821047664E-1
1.254040118E2,-4.993908083E-1,-1.277025759E0,-4.492816320E-1
1.254288508E2,-1.443110365E-1,-1.272403535E0,-2.928200814E-1
1.254536827E2,5.892063797E-2,-1.477964740E0,-1.064525078E0
1.254785218E2,-2.672230178E-1,-1.266884494E0,-3.978445530E-1
1.255033538E2,-5.781083643E-2,3.017381085E-1,-7.133044687E-1
1.255281928E2,1.388690329E-1,-4.274080753E-2,-8.739002931E-1
1.255530248E2,1.867869651E-1,-6.098886392E-1,-3.188407758E-1
1.255778628E2,1.965301806E-1,1.055301169E0,-5.968834814E-1
1.256026956E2,-3.647025347E-2,8.028145230E-1,-5.703748369E-1
1.256275336E2,-1.769724137E-1,-2.935956780E-1,-5.376251668E-2
1.256523666E2,2.901283157E-1,4.027395496E-1,-3.751865923E-1
1.256772046E2,4.432049131E-1,7.572252443E-1,-3.620195398E-1
1.257020366E2,1.489934868E-1,-4.776397508E-1,2.932977989E-1
1.257268756E2,-4.066516292E-1,-5.819435531E-1,1.678025177E-1
1.257517076E2,3.629203033E-1,-4.293423343E-1,-4.041542834E-1
1.257765466E2,2.290465468E-1,-1.379484180E0,-1.474521607E-2
1.258013786E2,-4.452637178E-1,-1.498217449E0,-3.244552723E-1
1.258262176E2,-1.442724448E-1,-1.154911630E0,-5.260529423E-1
1.258510496E2,-1.354589367E-1,-9.348987392E-1,-7.509707701E-1
1.258758876E2,3.135627866E-1,-3.665216400E-1,-6.552153048E-1
1.259007206E2,1.202988607E-1,1.017888783E-1,-7.272810683E-1
1.259255586E2,-2.037941766E-1,-6.784648575E-1,-1.323178124E-1
1.259503906E2,-9.941377580E-2,-1.350557419E0,7.239583880E-2
1.259752296E2,1.383650029E-1,-2.251546693E0,5.143465242E-1
1.260000616E2,2.759341997E-1,-3.031991231E0,7.743347821E-1
1.260249006E2,5.424754322E-2,-3.299552218E0,1.005838329E0
1.260497326E2,3.361324543E-1,-2.986219227E0,5.319111215E-1
1.260745716E2,1.063755292E0,-4.229557130E0,1.174878702E0
1.260994036E2,9.332547945E-1,-4.862713229E0,2.025060642E0
1.261242416E2,-2.524395025E-1,-4.701886439E0,2.374598861E0
1.261490746E2,-3.162367183E-1,-4.177633855E0,5.942092574E-1
1.261739126E2,1.463526503E0,-2.880778726E0,-2.071186695E0
1.261987456E2,1.106607197E0,-2.021895252E0,-2.274208893E0
1.262235836E2,1.371429348E-1,-7.248212908E-1,-3.242151271E0
1.262484156E2,1.416072839E-1,1.008598507E0,-4.100323724E0
1.262732546E2,8.827225721E-1,1.439514327E0,-4.015649024E0
1.262980866E2,7.328204280E-1,1.628312734E0,-4.785337901E0
1.263229256E2,-8.561165714E-1,2.222058600E0,-4.330746120E0
1.263477576E2,-8.934937280E-1,1.954016095E0,-3.582467408E0
1.263725966E2,-5.462942487E-1,1.649703896E0,-2.907035648E0
1.263974286E2,-4.846020305E-1,1.948589294E0,-2.914620656E0
1.264222666E2,-6.639653707E-1,2.147165123E0,-3.033299253E0
1.264470996E2,-2.862790936E-1,2.528163263E0,-3.181599845E0
1.264719376E2,-1.641173100E-1,2.512702640E0,-2.772840879E0
1.264967706E2,-2.259580475E-1,2.380724843E0,-2.663079286E0
1.265216086E2,7.367491722E-5,2.026796973E0,-2.071978554E0
1.265464406E2,-2.003554291E-1,1.708212597E0,-1.461112772E0
1.265712796E2,-5.662092805E-1,1.333407828E-1,-6.671124152E-1
1.265961109E2,-4.640022898E-1,-1.485426664E-1,-1.204856061E0
1.266209499E2,-4.110159910E-1,6.972219944E-1,-1.934277649E0
1.266457819E2,-1.371704167E-1,8.614594647E-1,-1.368303427E0
1.266706199E2,-9.997978628E-2,1.424261280E0,-1.245288534E0
1.266954529E2,3.787533939E-1,1.961401713E0,-8.861396849E-1
1.267202909E2,4.304030192E-1,2.569643411E0,-1.086439565E0
1.267451239E2,3.130985177E-1,2.912306328E0,-1.306949762E0
1.267699619E2,6.950912690E-1,2.267166068E0,-7.757736357E-1
1.267947939E2,6.661089599E-1,1.631942978E0,-2.271129895E0
1.268196329E2,9.504695821E-1,3.152709045E-1,-3.428083373E0
1.268444649E2,1.971906821E0,1.165162822E0,-1.089161006E0
1.268693039E2,-5.204852235E-1,2.011480045E0,2.506656034E-1
1.268941359E2,-2.682794927E0,3.966958967E0,8.278838754E-2
1.269189749E2,-3.146412470E0,3.737085916E0,-1.144508264E0
1.269438069E2,-1.724726889E0,1.355740391E0,1.288557930E0
1.269686449E2,1.274250963E0,5.250697330E-1,2.771400125E0
1.269934779E2,-7.873913223E-1,6.752474563E0,6.723727897E-2
1.270183159E2,1.674923229E-1,3.160491104E0,-2.177003757E0
1.270431489E2,2.748750350E0,-2.713236994E0,-2.930662200E0
1.270679869E2,3.153189393E0,-4.227607083E0,6.974418497E-1
1.270928189E2,4.333792520E-1,-1.812894422E0,-5.943434510E-1
1.271176579E2,-1.140673660E0,6.292586374E-1,3.586904275E-1
1.271424899E2,-1.090839595E0,8.563748722E-1,1.218739544E-1
1.271673289E2,2.277794552E-1,-8.327770447E-1,4.906680782E-1
1.271921609E2,6.068322265E-1,-1.386766741E0,4.657301420E-1
1.272169999E2,-4.373378170E-1,-1.031363545E0,-1.403439930E-1
1.272418319E2,-7.209546733E-1,-6.149353711E-1,-4.550259367E-1
1.272666699E2,-3.303594983E-1,-5.103210086E-1,-5.535512280E-1
1.272915029E2,3.017180818E-1,-6.247749925E-1,8.424305785E-1
1.273163409E2,-4.286874461E-1,7.170732915E-2,-2.222327864E-1
1.273411729E2,-8.831517577E-1,-1.085231238E0,-3.283585811E-1
1.273660119E2,-8.387316298E-1,-1.471335459E0,-1.800926049E0
1.273908439E2,-7.623973989E-1,-1.655386805E0,-1.032069523E0
1.274156829E2,-1.234171808E-1,-1.294167456E0,3.411853257E-1
1.274405149E2,3.513878399E-1,-9.505452304E-1,-3.010108611E-1
1.274653539E2,3.739569229E-1,1.114260764E-1,-9.036140889E-2
1.274901859E2,-3.759227568E-1,1.122470254E-1,-4.452040762E-2
1.275150239E2,-3.112478739E-1,3.721577346E-1,1.907794440E-1
1.275398569E2,4.621849751E-1,1.053976555E0,3.112385184E-2
1.275646949E2,-3.802795172E-2,5.660315251E-1,-3.081365705E-2
1.275895279E2,-2.867363459E-1,-1.227805652E-1,-1.871825293E-1
1.276143659E2,-1.037354529E-2,-9.161631639E-1,-1.568669088E0
1.276391979E2,-4.277279180E-1,-8.855133750E-1,-1.084112081E0
1.276640369E2,-6.067480266E-1,-6.289463230E-1,-1.898752013E0
1.276888689E2,-4.510197169E-1,-1.558311477E-1,-2.304379210E0
1.277137079E2,-3.846210748E-1,1.424438012E-1,-1.240554336E0
1.277385399E2,-1.873360187E-1,2.914605307E-1,-6.509918609E-1
1.277633789E2,-1.387058955E-1,1.073006391E0,-6.671547344E-1
1.277882109E2,-3.830908585E-1,4.990335435E-1,-6.370658398E-1
1.278130489E2,-1.172127002E-1,-1.672964412E-1,-9.003788245E-1
1.278378819E2,-2.597128540E-1,1.870374818E-1,-7.391316202E-1
1.278627199E2,-6.246492773E-1,-3.936569964E-1,1.816203654E-2
1.278875519E2,-4.912356967E-1,-1.755433542E-1,1.119274020E-2
1.279123909E2,4.634163988E-1,-1.199041736E0,5.642855465E-3
1.279372229E2,4.580773062E-1,-2.229382822E0,9.555405799E-1
1.279620619E2,2.401223427E-1,-5.354003012E-1,3.200950035E-1
1.279868939E2,-7.732357979E-2,-2.107804298E-2,8.826956749E-2
1.280117329E2,1.462926579E-1,-7.242864168E-1,8.250915375E-1
1.280365649E2,1.627326894E-1,-1.485520805E0,3.449168725E-1
1.280614029E2,-3.803011519E-1,-2.286706001E0,1.026806152E-1
1.280862359E2,-9.948277295E-2,-1.869038802E0,1.537217938E0
1.281110739E2,-3.320417422E-1,9.643268254E-2,1.095444570E0
1.281359069E2,1.787558144E-1,-1.105476784E-1,-4.651376729E-1
1.281607449E2,-2.071943325E-1,1.931719054E-1,-1.264547947E0
1.281855769E2,-2.396592432E-1,1.096956367E0,-1.625187982E0
1.282104159E2,-6.112264091E-1,1.005670806E0,-1.618085954E0
1.282352479E2,-9.227537799E-1,2.732611451E-1,-1.189756358E0
1.282600869E2,-5.035668898E-1,-1.333708375E0,-3.823435843E-1
1.282849189E2,-4.877279520E-2,-1.379321481E0,2.930767742E-1
1.283097569E2,3.447793168E-1,8.650231965E-2,1.779912471E0
1.283345899E2,5.220616329E-1,2.848748848E-2,2.119075245E0
1.283594279E2,2.002840930E-1,8.819700354E-1,1.118284671E0
1.283842609E2,1.256361991E-1,1.739785223E0,-5.727685408E-1
1.284090989E2,-6.942276353E-1,2.682400825E0,-1.283262838E0
1.284339309E2,-1.205443268E0,1.947320887E0,-4.957117403E-1
1.284587699E2,-6.159930593E-1,-3.150435939E-1,9.672429049E-1
1.284836019E2,-1.297497153E-1,-6.694034274E-1,1.215286471E0
1.285084409E2,-5.625255346E-2,3.378095819E-1,3.749399860E-1
1.285332729E2,-2.551222050E-1,1.296120134E0,4.559709929E-1
1.285581119E2,4.628229064E-1,8.442372219E-1,4.461296904E-1
1.285829439E2,1.049378158E0,1.185525020E0,-5.536611557E-2
1.286077826E2,1.092317771E0,2.642438614E0,-1.385696554E0
1.286326156E2,6.998672748E-1,5.086859809E-1,-3.372635981E-1
1.286574536E2,3.509913987E-1,-3.526204330E-1,8.779839885E-1
1.286822856E2,5.408025438E-1,8.008200377E-3,3.513498330E-1
1.287071246E2,-3.053649902E-1,1.640523767E0,-9.865191284E-1
1.287319566E2,-6.420032287E-1,6.736466787E-1,-1.458130985E0
1.287567956E2,-5.450470376E-1,-1.165957898E0,1.201368928E-2
1.287816276E2,-4.047249717E-1,-1.135375863E0,-1.980244365E-1
1.288064666E2,1.112608194E-1,-7.657159131E-1,-4.149438581E-1
1.288312986E2,1.756205374E-1,-1.296763328E0,2.328799814E-2
1.288561366E2,-4.004582584E-1,-1.382834634E0,-2.690537810E-1
1.288809696E2,-3.552206898E-1,-9.583685857E-1,-3.230782530E-1
1.289058076E2,-4.115451640E-1,-6.229568008E-1,-4.185346332E-1
1.289306396E2,-2.136987752E-1,-1.169080603E-1,-1.124356420E0
1.289554786E2,-3.546236891E-1,-3.158569416E-1,-2.631013155E-1
1.289803106E2,-3.474877471E-1,1.739873735E-2,-5.534430546E-1
1.290051496E2,-7.792291939E-2,-1.703276378E-1,-2.732123208E-1
1.290299816E2,-5.566672093E-1,5.843855331E-2,-3.639385960E-1
1.290548206E2,4.879501462E-3,-1.712003530E-2,-8.465160280E-1
1.290796526E2,2.767031085E-1,-1.261481137E-1,-3.642318338E-1
1.291044906E2,-2.319379950E-1,-5.071702364E-1,-4.986797869E-3
1.291293236E2,-2.446983737E-1,-1.236413630E0,4.687727407E-1
1.291541616E2,-1.667292613E-1,-9.862025017E-1,2.040663645E-1
1.291789946E2,2.392563701E-2,-9.426003993E-1,3.028211591E-1
1.292038326E2,-4.017352903E-1,-8.080714622E-1,-1.588805437E-1
1.292286646E2,-3.367054814E-1,-1.397816955E0,-5.570604345E-1
1.292535036E2,-1.626122367E-1,-2.914590835E0,4.341586858E-2
1.292783356E2,-6.268355513E-1,-2.606773815E0,9.886820135E-1
1.293031746E2,1.834146420E0,-1.258186615E0,-4.162036407E-1
1.293280066E2,2.411394074E0,-9.397767788E-1,3.362312722E-1
1.293528446E2,6.501881611E-1,-9.585612515E-1,1.555121674E0
1.293776776E2,-8.513545990E-2,4.407034743E-1,1.718827633E0
1.294025156E2,7.204412878E-2,1.301480569E0,3.075272906E-1
1.294273486E2,-3.368961006E-1,1.014037587E0,-1.538753271E-1
1.294521866E2,-1.083060459E0,8.631919947E-1,6.536266163E-2
1.294770186E2,-3.933720177E-1,9.175123358E-1,-6.436940973E-1
1.295018576E2,-4.943353057E-1,1.821295409E0,-8.166328092E-1
1.295266896E2,-4.999199814E-1,1.498113661E0,-8.336748116E-1
1.295515286E2,-4.972606677E-1,-2.037362891E-1,-4.184127188E-1
1.295763606E2,-3.457949781E-1,-6.043102493E-1,5.175005123E-3
1.296011983E2,3.898350370E-1,6.848982565E-2,3.339109509E-1
1.296260312E2,4.607255101E-2,3.172425856E-1,7.038585842E-5
1.296508693E2,-8.712351322E-5,-3.737011072E-1,-2.973893881E-2
1.296757023E2,4.355035454E-1,-4.041675858E-1,2.501044169E-1
1.297005402E2,1.067993939E-1,3.453486894E-1,4.644570570E-1
1.297253723E2,-2.943114138E-1,7.418366884E-1,2.494154687E-1
1.297502113E2,-4.957748902E-1,8.609605511E-1,1.167561789E-1
1.297750433E2,-7.573114908E-1,6.802978134E-1,2.934555276E-1
1.297998823E2,-9.011559194E-1,7.687797810E-1,6.924528591E-1
1.298247142E2,-1.177181336E0,7.715091151E-1,5.135597813E-1
1.298495523E2,-1.225731937E0,1.336581697E0,8.693957444E-1
1.298743853E2,-1.489584619E0,1.533995684E0,5.597843599E-1
1.298992232E2,-1.334329349E0,-1.525984414E-1,2.774163227E-1
1.299240563E2,-5.251489627E-1,-4.784310253E-1,3.251063597E-1
1.299488943E2,-7.092029393E-2,-1.204796858E-1,-5.020289259E-1
1.299737262E2,1.752966017E0,-1.572563334E0,-1.023634330E0
1.299985653E2,3.341539319E0,1.037406861E0,-2.599678803E0
1.300233973E2,2.298091992E0,1.596879711E0,1.511401458E-1
1.300482363E2,1.529199505E0,7.679581010E-1,6.560907792E-1
1.300730683E2,5.954441893E-1,3.698607144E0,-5.172663313E-1
1.300979063E2,3.037780559E-1,3.831690942E0,-1.406478582E0
1.301227393E2,-1.052270776E-1,3.142735156E0,-9.440876386E-1
1.301475773E2,-3.733061278E-1,1.666223157E0,-2.811314973E-1
1.301724103E2,-6.786377889E-1,-3.622759402E-1,-1.375867385E-1
1.301972483E2,-7.538791752E-1,-3.202123572E0,4.581234992E-1
1.302220803E2,-5.357417786E-1,-2.642671334E0,2.852684024E-1
1.302469192E2,-1.657995540E-1,-2.140375336E0,-5.615461260E-1
1.302717513E2,6.464973986E-2,-2.146369755E0,-4.896879387E-1
1.302965903E2,-2.441949284E-1,-7.472387847E-1,-4.996819997E-1
1.303214223E2,3.422691071E-1,-1.318134901E-1,-1.142545938E-2
1.303462603E2,-3.858367109E-1,-4.032994570E-2,4.240523583E-1
1.303710932E2,-5.355727941E-1,-4.049446442E-1,-3.301183006E-1
1.303959313E2,-4.017990249E-1,4.602082143E-2,-6.401049301E-1
1.304207643E2,-5.306126010E-1,3.338827381E-1,-1.138598776E0
1.304456022E2,-9.684918702E-2,-8.489183566E-1,-3.850447056E-1
1.304704343E2,8.981206298E-2,-1.225392213E-1,-1.526167139E-1
1.304952733E2,-1.948216242E-1,1.305481618E-1,-3.647472659E-1
1.305201053E2,-4.117439693E-1,-4.719349149E-1,-2.719119000E-1
1.305449443E2,-3.071267563E-1,-1.510480522E0,2.343037784E-2
1.305697762E2,-3.124062073E-1,-2.117023603E0,6.370050287E-1
1.305946155E2,-1.870775717E-1,-3.915038616E0,7.964597690E-1
1.306194475E2,-1.126282493E0,-4.873344929E0,1.254528889E0
1.306442855E2,-1.187204633E0,-5.404291406E0,2.598207352E-1
1.306691185E2,1.076437318E-1,-5.097620732E0,-4.094556615E-1
1.306939565E2,2.497245818E0,-3.546587431E0,1.401231437E0
1.307187885E2,3.924040697E0,-2.907598734E0,2.447354450E0
1.307436275E2,2.021789417E0,-1.476908148E0,3.559158652E0
1.307684595E2,9.978004539E-1,-1.096410311E-1,2.840883758E0
1.307932985E2,9.028399175E-1,3.193511792E0,8.618326633E-1
1.308181305E2,9.147243834E-1,5.100162517E0,-1.249913974E-1
1.308429695E2,1.707767040E-1,5.126952120E0,-3.211583197E0
1.308678015E2,-1.033070859E0,4.298516268E0,-2.332920932E0
1.308926395E2,-6.313770837E-1,2.195267535E0,-2.478427724E0
1.309174725E2,-6.915677369E-1,1.958004042E0,-2.179756626E0
1.309423105E2,-9.797278798E-1,2.028318711E0,-1.521809210E0
1.309671425E2,-6.176852435E-1,1.913783012E0,-1.034881084E0
1.309919815E2,1.181254506E-2,1.884401192E0,1.979060304E-1
1.310168135E2,-5.290560722E-2,1.606907978E0,6.764186244E-1
1.310416525E2,-4.218239844E-1,1.719197761E0,-2.674773717E-1
1.310664845E2,-6.517727566E-1,1.746823955E0,-4.888563184E-1
1.310913225E2,-7.236455619E-1,9.795879851E-1,2.643187058E-1
1.311161555E2,-2.377711773E-1,-2.994249500E-1,1.238587625E0
1.311409935E2,-9.123702943E-2,-1.468044939E0,1.758137294E0
1.311658265E2,-8.230534905E-1,-1.603608248E0,1.217112118E0
1.311906645E2,-1.211951219E0,-1.559386341E0,-1.801503754E-1
1.312154965E2,-8.587963504E-1,-1.215098483E0,8.197094679E-2
1.312403355E2,-6.810480112E-1,-4.390162602E-2,6.671857247E-1
1.312651675E2,-4.694109643E-1,8.776755479E-1,1.014798602E0
1.312900065E2,7.888513720E-1,1.049433122E0,6.152837920E-1
1.313148385E2,3.885339730E0,-1.263888527E0,1.361097026E0
1.313396765E2,4.023108902E0,2.420367211E-1,-7.868432920E-1
1.313645095E2,7.728124595E-1,1.963026216E0,1.559314713E0
1.313893475E2,-7.065886492E-1,1.663100305E0,-1.441095414E0
1.314141805E2,-7.326508588E-1,2.126725888E0,-2.560355401E0
1.314390185E2,-5.941712505E-1,1.325026429E0,-4.008120149E-1
1.314638505E2,-5.961452705E-1,1.770533684E0,-1.201142348E0
1.314886895E2,-2.035047394E-1,-6.296146598E-1,-1.398224214E-1
1.315135215E2,-1.858806467E-1,-1.377816262E0,-3.903952003E-1
1.315383605E2,-3.144802147E-1,-1.140424422E0,-2.983834147E-1
1.315631925E2,-4.186226338E-1,-8.052146588E-1,-3.718396461E-1
1.315880315E2,1.942561984E-2,-1.278343868E-1,-6.464579299E-1
1.316128631E2,3.232329118E-1,-2.753748404E-1,-1.004957153E0
1.316377011E2,1.387380552E-1,8.817376086E-1,1.871722966E-2
1.316625341E2,2.461724567E-1,9.326031223E-1,-9.056775713E-1
1.316873721E2,-1.338825274E-1,2.958000052E-1,-2.590489027E-1
1.317122041E2,-5.909342319E-1,1.333790455E-1,-3.477786461E-1
1.317370431E2,-3.185253185E-1,-6.470474023E-2,-2.838697484E-1
1.317618751E2,-2.507636905E-2,3.157648480E-1,-5.354038095E-1
1.317867141E2,-2.566986144E-1,3.997223863E-1,-4.501245081E-1
1.318115461E2,-4.962268800E-1,-4.083569697E-1,-2.642918086E-1
1.318363841E2,-2.735175455E-1,-2.222806459E0,-2.046057701E-2
1.318612171E2,1.458593792E-1,-2.758719561E0,2.683749193E-1
1.318860551E2,1.078524774E-1,-1.317242323E0,3.162022197E-1
1.319108881E2,4.971185803E-2,-8.115233660E-1,-3.605629984E-1
1.319357261E2,-6.438386697E-1,-1.756610294E0,1.290310925E-1
1.319605581E2,-1.490565197E0,-2.618680208E0,4.725348392E-1
1.319853971E2,-2.988213712E-1,-3.237726975E0,-1.925575823E-2
1.320102291E2,4.745758098E-1,-2.620250770E0,4.104736617E-1
1.320350681E2,6.221332204E-1,-2.166324402E0,2.395510697E-1
1.320599001E2,3.202169180E-1,-1.382774701E0,1.327159786E0
1.320847381E2,1.220524406E0,-1.261292071E0,1.509950325E0
1.321095711E2,1.100962295E0,-1.630611860E0,2.254464454E0
1.321344091E2,3.288760597E-1,2.588793334E-1,2.044135137E0
1.321592411E2,3.138416988E-1,1.487289733E-1,-2.775110476E-1
1.321840801E2,-7.549655879E-1,2.070755755E0,6.365721886E-1
1.322089121E2,-3.087581295E-1,2.106979695E0,-1.578708319E0
1.322337511E2,9.952048749E-1,2.140770900E0,-1.759862223E0
1.322585831E2,1.237479578E0,2.491682484E0,-1.866417203E0
1.322834221E2,6.915116036E-1,1.841157670E0,-1.530808074E0
1.323082541E2,-1.450740981E-1,1.802235971E0,-1.047893404E0
1.323330921E2,-2.242477369E-1,2.041433284E0,-4.636746995E-1
1.323579251E2,-1.377867132E-1,2.043344447E0,4.592176594E-2
1.323827631E2,-3.581501448E-1,1.760493137E0,3.046950455E-1
1.324075951E2,-8.115765756E-1,1.582016966E0,1.293943508E-1
1.324324341E2,-8.964266914E-1,1.241846278E0,6.997362971E-2
1.324572661E2,-8.047002500E-1,9.045028657E-1,-1.547626421E-2
1.324821051E2,-7.525968808E-1,4.805828007E-1,5.346872333E-1
1.325069371E2,-6.797312182E-1,1.289973249E-1,9.729942262E-1
1.325317761E2,-1.208161054E0,-5.549943209E-1,1.717919122E0
1.325566081E2,-7.738550180E-1,-9.125500962E-1,2.385427759E0
1.325814461E2,2.028709012E-1,-2.615641117E0,1.846294595E0
1.326062793E2,8.463078672E-1,-2.795502348E0,1.442132418E0
1.326311173E2,-1.353688896E-2,1.499864902E-1,1.880106412E0
