Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Beweging
87.73368621,-1.440873805,3.540944576,1.01043541,lopen
87.75852221,-2.132915751,4.946842675,1.194231817,lopen
87.78335221,-4.350343063,5.704975115,1.998328634,lopen
87.80818821,-3.591576785,4.458220684,6.541198289,lopen
87.83301921,-2.651878359,1.079638888,4.910110466,lopen
87.85785521,-3.26581086,-1.33887746,3.012296931,lopen
87.88268621,-4.760503607,-2.240537409,1.6279141,lopen
87.90752221,-4.23123762,-3.450171815,-0.201970869,lopen
87.93235221,-2.04737157,-2.787796595,-0.623828913,lopen
87.95718921,-3.171726236,-1.779534449,-1.037467819,lopen
87.98201921,-2.56918762,-3.965169427,0.047568415,lopen
88.00685521,-0.185855504,-5.581811119,0.784234557,lopen
88.03168621,1.119121993,-5.354339812,0.769412888,lopen
88.05652221,1.210935557,-3.546030484,-0.253588919,lopen
88.08135254,0.960309861,-3.304828453,-0.868451711,lopen
88.10618854,1.591067725,-3.242262953,-1.601355901,lopen
88.13101854,2.453968236,-3.529329959,-1.792918725,lopen
88.15585554,3.473286443,-3.190562749,-1.065292379,lopen
88.18068554,3.549886138,-2.666303148,-0.36304558,lopen
88.20552154,3.105648022,-1.471053039,0.088754886,lopen
88.23035254,2.407469423,-0.393250688,0.342661017,lopen
88.25518854,1.450970192,1.870728647,0.069407181,lopen
88.28001954,0.722395427,3.119140179,-0.209224924,lopen
88.30485554,-0.477098299,4.304960776,-0.543429698,lopen
88.32968554,-0.35278357,5.020111211,0.967038252,lopen
88.35452154,0.694679625,4.678258133,1.604560175,lopen
88.37935254,0.841564021,2.68731044,0.489642038,lopen
88.40418854,0.733238504,-0.825590597,-0.108997947,lopen
88.42901954,-3.029381034,-2.431208241,0.422106113,lopen
88.45385554,-8.931563437,6.367790923,9.209027853,lopen
88.47868654,-1.499748834,8.279693617,-4.963879123,lopen
88.50352254,2.605422231,-10.42170296,0.65878503,lopen
88.52835254,4.546292616,-12.97830678,5.819881089,lopen
88.55318854,-0.179607169,-1.422291792,-3.641161467,lopen
88.57801954,-2.462540839,2.245565869,-5.208167607,lopen
88.60285554,-0.987644425,-1.181240911,0.296234271,lopen
88.62768654,0.649070758,-2.40382573,0.605689681,lopen
88.65252254,-0.008843914,-1.248316222,-1.221495044,lopen
88.67735354,-0.156987215,-0.627360339,-0.519787066,lopen
88.70218954,-0.315443836,-0.628797877,-0.468565457,lopen
88.72701954,-0.000578874,0.323149004,-0.986697761,lopen
88.75185554,0.426819261,0.671054827,-0.261572561,lopen
88.77668654,0.395640153,0.556793473,0.035606327,lopen
88.80152254,0.21636686,1.255279964,-0.492840757,lopen
88.82635354,0.065381811,1.635557142,0.068911483,lopen
88.85118954,-0.076295639,0.985284416,0.759202773,lopen
88.87602054,-0.101921647,1.040863443,0.909255775,lopen
88.90085654,-0.061976393,1.654237242,0.512107041,lopen
88.92568654,0.201889154,1.946688364,0.515716527,lopen
88.95052254,0.322188599,2.086903572,0.126486677,lopen
88.97535354,0.009832093,2.121870068,-0.205981035,lopen
89.00018954,-0.749499611,2.495316529,-0.043030829,lopen
89.02502054,-0.986979597,2.766384383,-0.366823612,lopen
89.04985654,-0.842272119,2.637681904,0.397460976,lopen
89.07468754,-1.132305125,3.047905598,0.869107038,lopen
89.09952408,-2.231740712,5.438546149,0.233977504,lopen
89.12435408,-1.949126068,7.404744918,0.360536978,lopen
89.14919008,-3.379179016,7.546326474,1.314504949,lopen
89.17402108,-3.409244229,5.27520418,5.095269567,lopen
89.19885708,-1.331795751,-0.337215797,2.004567613,lopen
89.22368808,-1.756090769,-2.154948352,1.107134323,lopen
89.24852408,-3.684990733,-1.935380141,-1.265657895,lopen
89.27335508,-3.426399375,-0.582786137,-1.672908279,lopen
89.29819108,-1.339070857,0.758097503,-3.014464202,lopen
89.32302108,-1.085906884,-0.258430998,-4.035678077,lopen
89.34785708,-1.388230153,-3.845196841,-0.682309256,lopen
89.37268808,-0.862904019,-4.701297625,-0.500902752,lopen
89.39752408,0.229194481,-4.891566314,-0.775206456,lopen
89.42235508,0.549631255,-4.592885569,-1.09524211,lopen
89.44719108,1.520290103,-5.017156028,-0.923085902,lopen
89.47202208,1.909190755,-5.252208835,-0.985921251,lopen
89.49685808,1.817226332,-4.659053538,-0.429833647,lopen
89.52168808,1.777181675,-3.584414239,-0.016195618,lopen
89.54652408,2.092706788,-3.112647724,0.082146217,lopen
89.57135508,2.194341921,-2.621297421,0.635040218,schuifelen
89.59619108,0.608456583,-1.404862265,1.494983354,schuifelen
89.62102208,-0.539738351,1.60388336,0.922126812,schuifelen
89.64585808,-1.189775069,4.981530697,-1.087561061,schuifelen
89.67068908,-0.56012116,5.321818768,0.166440701,schuifelen
89.69552508,-0.409077054,1.445097249,1.469294927,schuifelen
89.72035508,-0.383065715,-0.81103717,1.017449584,schuifelen
89.74519108,-2.445859902,-3.124361743,-4.390321062,schuifelen
89.77002208,-5.436260473,-2.151343543,-0.412476625,schuifelen
89.79485808,1.02432167,-0.954759684,1.259350065,schuifelen
89.81968908,1.360230761,-4.574456314,-0.315191675,schuifelen
89.84452508,-0.038582268,-3.821262433,-0.292337248,schuifelen
89.86935608,0.170767933,-1.740896194,-1.618086685,schuifelen
89.89419208,0.225824146,-0.950104277,-0.863914126,schuifelen
89.91902208,0.954828097,-0.761512861,0.443155504,schuifelen
89.94385808,-0.733895146,-0.056085469,-1.047220244,schuifelen
89.96868908,-0.714604012,-0.356211647,-1.531876653,schuifelen
89.99352508,0.018805815,-0.548710026,-0.500739176,schuifelen
90.01835608,-0.134729789,-0.37099677,-0.451155372,schuifelen
90.04319208,-0.362792834,-0.497839396,-0.260866217,schuifelen
90.06802308,-0.181476524,-0.317332487,-0.477111747,schuifelen
90.09285929,-0.088827977,0.4799236,-0.563120489,schuifelen
90.11768929,0.398197725,0.655003636,-0.46251125,schuifelen
90.14252529,0.229947018,0.176820057,-0.127971869,schuifelen
90.16735629,0.062143039,0.787782209,-0.285071936,schuifelen
90.19219229,0.037508719,1.191671321,-0.574297149,schuifelen
90.21702329,0.254923984,0.546916685,-0.375703779,schuifelen
90.24185929,0.172511573,0.213147967,-0.395540458,schuifelen
90.26669029,-0.047011029,0.672319872,-0.619254929,schuifelen
90.29152629,0.082037605,0.735834083,-0.642054392,schuifelen
90.31635629,0.159723712,0.645222706,-0.505800234,schuifelen
90.34119229,0.148460221,0.373417298,-0.765187106,schuifelen
90.36602329,0.147238737,0.364396945,-0.473000278,schuifelen
90.39085929,0.330600988,0.207166887,0.019056368,schuifelen
90.41569029,0.071898533,0.721030833,-0.128996009,schuifelen
90.44052629,0.154761765,1.612986597,-0.285166076,schuifelen
90.46535729,-0.052968172,1.597800209,-0.084734049,schuifelen
90.49019329,-0.337082627,1.900167916,-0.476838975,schuifelen
90.51502329,-0.493954067,2.428793926,-0.872691966,schuifelen
90.53985929,-0.434666809,2.225708286,-0.625752355,schuifelen
90.56469029,-1.027384441,2.272136786,-0.614387706,schuifelen
90.58952629,-1.084488934,2.030800854,-0.451550059,schuifelen
90.61435729,-1.08197697,1.801221918,0.213675971,schuifelen
90.63919329,-0.322709001,1.683112839,1.47478941,schuifelen
90.66402429,0.417729764,1.697226849,1.780368408,schuifelen
90.68886029,-0.076428956,1.194411618,2.34680076,schuifelen
90.71369029,-0.475315483,0.487261052,1.733926313,schuifelen
90.73852629,-0.354081652,-0.239365128,0.715065358,schuifelen
90.76335729,-0.148688847,-0.945457641,-0.128248004,schuifelen
90.78819329,-0.821078886,-1.44071593,-0.955959094,schuifelen
90.81302429,-1.497886496,-1.647044144,-1.271576592,schuifelen
90.83786029,-1.214885352,-1.325012542,-1.676959084,schuifelen
90.86269129,-0.479764629,-1.268974435,-1.753951565,schuifelen
90.88752729,0.249410645,-0.824781781,-0.903036823,schuifelen
90.91235729,0.420180917,-0.685576387,-0.626332691,schuifelen
90.93719329,0.240310623,-0.84277878,-0.134673071,schuifelen
90.96202429,0.217484847,-0.950614593,-0.035906728,schuifelen
90.98686029,-0.012027723,-0.84483203,0.391739914,schuifelen
91.01169129,-0.018859609,-0.341162814,0.669569196,schuifelen
91.03652729,0.046947294,0.049187363,0.545921781,schuifelen
91.06135829,0.118645853,-0.233189884,0.711169796,schuifelen
91.08619379,0.367810915,-0.698341444,1.711169096,schuifelen
91.11102379,0.026463329,-0.096305688,2.18274236,schuifelen
91.13585979,-0.379932193,1.29549302,1.269209493,schuifelen
91.16069079,0.433250613,-0.627672288,0.560731609,schuifelen
91.18552679,1.617089004,-3.169486753,-0.689150498,schuifelen
91.21035779,1.256525713,-3.276409815,-0.137547416,schuifelen
91.23519379,0.136198609,-2.938319713,-2.233736805,schuifelen
91.26002479,-1.248579932,-1.815014915,-1.810576293,schuifelen
91.28486079,-1.554669392,2.355046796,-2.938869351,schuifelen
91.30969079,-0.399364829,1.609595797,-1.020589685,schuifelen
91.33452679,0.136558213,-2.143203927,2.104817541,schuifelen
91.35935779,-0.083344458,-1.950784923,1.148805968,schuifelen
91.38419379,-0.224169384,-1.024513312,0.177182036,schuifelen
91.40902479,-0.231394204,-0.105243596,-0.546887449,schuifelen
91.43386079,0.177181159,0.646746198,-0.769042175,schuifelen
91.45869179,0.221450429,0.733798082,-0.893256916,schuifelen
91.48352779,0.171461998,1.058086051,-1.169540048,schuifelen
91.50835779,-0.025750553,1.514800152,-1.083376502,schuifelen
91.53319379,0.226586038,1.110789126,-0.948906914,schuifelen
91.55802479,0.222187178,1.040545647,-1.131010844,schuifelen
91.58286079,0.096984842,1.06666896,-0.851492301,schuifelen
91.60769179,0.051111681,0.603848977,-0.170924639,schuifelen
91.63252779,0.308554646,0.158376806,-0.070907722,schuifelen
91.65735879,0.205881048,0.271521014,-0.49352225,schuifelen
91.68219479,0.197901353,0.9712807,-0.999022814,schuifelen
91.70702479,0.326955834,1.119098604,-1.098647675,schuifelen
91.73186079,0.101016498,0.806647373,-0.719488192,schuifelen
91.75669179,-0.126513866,0.58694676,-0.505638851,schuifelen
91.78152779,-0.054646323,0.419624847,-0.123803097,schuifelen
91.80635879,0.219153643,0.371664303,-0.061907688,schuifelen
91.83119479,-0.354668713,0.883650452,-0.604564969,schuifelen
91.85602579,-0.256470573,1.192809262,-0.801629585,schuifelen
91.88086179,0.792854376,1.519345193,-0.505496471,schuifelen
91.90569179,0.259061474,1.836229052,-0.857377523,schuifelen
91.93052779,-0.221114799,2.053609526,-1.276082603,schuifelen
91.95535879,-0.471092039,2.545201172,-1.021494249,schuifelen
91.98019479,-0.837308418,2.318280088,0.302392266,schuifelen
92.00502579,-0.512494419,2.446812413,0.818178667,schuifelen
92.02986179,-0.875419984,3.447254932,0.941517933,schuifelen
92.05469279,-0.931412922,3.134234474,1.69588462,schuifelen
92.07952879,-0.863831388,1.813304897,2.034096929,schuifelen
92.10435879,-0.8397087,0.389020885,0.936813118,schuifelen
92.12919479,-0.275645347,-1.017347403,0.20155367,schuifelen
92.15402579,0.240156257,-2.405531071,0.107149204,schuifelen
92.17886179,-1.280359549,-1.823438706,-1.046383945,schuifelen
92.20369279,-1.948267112,-1.44706776,-1.671992605,schuifelen
92.22852879,-0.235918779,-1.310445228,-1.381999798,schuifelen
92.25335979,0.148494719,-1.459955462,-1.093203771,schuifelen
92.27819579,0.059290182,-1.216946495,-0.657161551,schuifelen
92.30302579,0.056940186,-0.823869908,-0.195500632,schuifelen
92.32786179,-0.318945149,-0.316958996,0.030258318,schuifelen
92.35269279,-0.459807497,-0.47055351,0.151232678,schuifelen
92.37752879,-0.085544765,-0.625048935,0.406795617,schuifelen
92.40235979,0.100307815,-0.53404287,0.353748361,schuifelen
92.42719579,0.057105078,-0.574274053,0.624064117,schuifelen
92.45202679,-0.213705207,-0.985530364,0.438392655,schuifelen
92.47686279,0.412625145,-1.140321073,0.150359835,schuifelen
92.50169279,0.591126021,-1.04815609,0.321869487,schuifelen
92.52652879,0.529653658,-0.473672123,0.503817151,schuifelen
92.55135979,0.45544489,0.206525703,0.386325684,schuifelen
92.57619579,0.277005994,0.586459358,-0.056292315,schuifelen
92.60102679,0.544587446,0.007708677,-0.078681449,schuifelen
92.62586279,0.638590794,-1.047672818,0.665112448,schuifelen
92.65069379,0.383551619,-1.089740903,0.874546849,schuifelen
92.67552979,-0.14494429,-0.599531393,0.237161897,schuifelen
92.70035979,0.0504948,-2.814420722,-1.2545457,schuifelen
92.72519579,-1.68499038,-2.142241183,0.228457878,schuifelen
92.75002679,-1.606958118,-0.096765426,-0.550205305,schuifelen
92.77486279,-0.332898359,-0.023521302,-0.735262664,schuifelen
92.79969379,-0.156282626,-1.566860691,0.349994595,schuifelen
92.82452979,-0.187678081,-1.235923634,-0.055354129,schuifelen
92.84936079,-0.310833306,-0.494493911,-0.117124261,schuifelen
92.87419679,0.310115268,-0.265460667,-0.640058445,schuifelen
92.89902779,0.380632104,0.024235247,-0.795883234,schuifelen
92.92386379,0.06863871,1.017590575,-1.343077223,schuifelen
92.94869379,0.256921978,1.251101397,-1.129894026,schuifelen
92.97352979,0.012807156,0.662162309,-1.020192659,schuifelen
92.99836079,-0.074301739,0.644041933,-0.764598583,schuifelen
93.02319679,0.10539957,0.143071938,-0.427976132,schuifelen
93.04802779,0.055592403,-0.336411988,-0.295601017,schuifelen
93.07286379,0.20290423,-0.216206061,-0.142510679,schuifelen
93.09769396,0.288137923,0.051164891,-0.259723964,schuifelen
93.12253096,0.293440179,0.315363144,-0.689945719,schuifelen
93.14736096,0.202449317,0.861920225,-0.789260092,schuifelen
93.17219696,0.174328887,1.329736946,-0.767273977,schuifelen
93.19702796,0.188206669,1.175675093,-0.565592107,schuifelen
93.22186396,0.020917829,0.857036631,-0.215338919,schuifelen
93.24669496,0.216528243,0.49871107,0.009286548,schuifelen
93.27153096,-0.132149413,0.834117007,-0.342057438,schuifelen
93.29636096,0.071336031,1.123182518,-0.475315775,schuifelen
93.32119796,0.330002818,0.97819971,-0.322050605,schuifelen
93.34602796,0.078094828,1.325852933,-0.507714905,schuifelen
93.37086396,0.114927024,1.632912154,-0.834406737,schuifelen
93.39569496,0.202747525,1.691637203,-0.677390285,schuifelen
93.42053096,-0.251145514,1.790069523,-0.750284015,schuifelen
93.44536196,-0.594860052,1.597739106,-0.580026251,schuifelen
93.47019796,-1.20251966,1.60999867,0.521854057,schuifelen
93.49502896,-1.306991862,1.858205373,1.026623426,schuifelen
93.51986496,-1.388954623,2.662940414,0.109819773,schuifelen
93.54469496,-1.18767241,3.065916776,0.053481266,schuifelen
93.56953096,-0.502939484,2.839269342,1.98171494,schuifelen
93.59436196,-0.298958781,1.802383175,1.466555068,schuifelen
93.61919796,0.144330917,-0.113753177,1.225766143,schuifelen
93.64402896,0.101640396,-1.179975428,0.736594952,schuifelen
93.66886496,-0.372144286,-1.693474983,-0.496642471,schuifelen
93.69369596,-0.602626909,-1.655862476,-0.858609678,schuifelen
93.71853196,-0.829929816,-1.268330072,-1.45284364,schuifelen
93.74336196,-0.479002737,-1.289136658,-1.743686339,schuifelen
93.76819796,-0.184448079,-1.160231135,-1.380422366,schuifelen
93.79302896,-0.031222962,-0.770696498,-1.16115631,schuifelen
93.81786496,-0.058682072,-0.056355611,-0.572491383,schuifelen
93.84269596,-0.12432116,-0.007166201,-0.092965028,schuifelen
93.86753196,-0.41496637,-0.5805946,0.183166369,schuifelen
93.89236296,-0.090165235,-0.728397594,0.454196509,schuifelen
93.91719896,0.273698809,-0.902248472,0.657723029,schuifelen
93.94202896,0.061736072,-1.053666799,0.48928565,schuifelen
93.96686496,0.228475859,-1.242592091,0.18373121,schuifelen
93.99169596,0.433376328,-1.267356218,0.160981156,schuifelen
94.01653196,0.573309554,-1.042419387,0.056639493,schuifelen
94.04136296,0.584739107,-0.683211481,0.194866502,schuifelen
94.06619896,0.073770227,0.299943744,0.652476908,schuifelen
94.09103004,-0.35580775,1.260662911,0.414001579,schuifelen
94.11586604,0.077185001,0.905500693,0.443801475,schuifelen
94.14069604,0.500166149,-1.031074619,0.365516467,schuifelen
94.16553204,0.723161997,-2.570347416,1.183083369,schuifelen
94.19036304,0.188812441,-1.89227476,0.820314216,schuifelen
94.21519904,0.31947783,-2.476761852,-2.032041925,schuifelen
94.24003004,-1.061594161,-1.801707529,-1.219460213,schuifelen
94.26486604,-1.806148782,1.315946727,-1.5804695,schuifelen
94.28969704,-0.541505964,0.764163843,-1.104789298,schuifelen
94.31453304,0.007131849,-2.419993574,1.444496447,schuifelen
94.33936304,-0.030903704,-2.501617489,0.89184189,schuifelen
94.36419904,-0.105922312,-0.280348117,0.090575417,schuifelen
94.38903004,0.194941492,0.85446371,-0.871735508,schuifelen
94.41386604,0.583166206,1.793342356,-1.69321829,schuifelen
94.43869704,0.379376707,1.452588555,-1.891604377,schuifelen
94.46353304,0.332965018,1.079680696,-0.892715317,schuifelen
94.48836404,0.275583951,0.625919,-0.688787971,schuifelen
94.51320004,-0.093901021,0.642937394,-0.522339083,schuifelen
94.53803004,0.056059595,0.819948911,-0.455954182,schuifelen
94.56286604,0.22061837,0.17268783,-0.401715117,schuifelen
94.58769704,0.162049735,-0.03880618,-0.203521989,schuifelen
94.61253304,0.294972149,0.287084548,-0.34245154,schuifelen
94.63736404,0.331243013,0.905038763,-0.907030325,schuifelen
94.66220004,0.206824788,0.922605845,-0.929619288,schuifelen
94.68703104,0.153985255,0.892817498,-0.639553538,schuifelen
94.71186704,0.187013837,0.802112857,-0.249598633,schuifelen
94.73669704,-0.167542609,0.570114672,-0.421579278,schuifelen
94.76153304,-0.032011167,0.276857512,-0.392077737,schuifelen
94.78636404,0.117238428,0.395734622,-0.176185671,schuifelen
94.81120004,0.298489834,0.486254161,-0.250776554,schuifelen
94.83603104,0.031153965,0.955318751,-0.620418524,schuifelen
94.86086704,0.118400854,1.77319709,-0.848845851,schuifelen
94.88569804,0.070767682,1.812916349,-0.881908347,schuifelen
94.91053404,-0.086365714,1.528783476,-0.430247191,schuifelen
94.93536404,-0.315107621,1.528199047,-0.185503794,schuifelen
94.96020104,-1.06746769,1.647808082,-0.441228847,schuifelen
94.98503104,-1.243396375,1.822466314,0.031151334,schuifelen
95.00986704,-0.759765567,2.290621296,1.059473522,schuifelen
95.03469804,-0.542376029,2.574309781,1.676423625,schuifelen
95.05953404,-1.627108208,2.473828889,1.070142206,schuifelen
95.08436454,-1.477689629,1.610758516,1.097881689,schuifelen
95.10920054,-0.591169875,1.414442928,1.633393819,schuifelen
95.13403154,0.080903245,1.222621803,0.856659193,schuifelen
95.15886754,0.032464326,0.365485184,-0.557045524,schuifelen
95.18369754,-0.501501653,-0.264183927,-0.855124884,schuifelen
95.20853354,-0.94312314,-1.319740254,-1.557851447,schuifelen
95.23336454,-1.026542442,-1.965847059,-2.216205829,schuifelen
95.25820054,-0.927725667,-2.119409267,-2.200357536,schuifelen
95.28303154,-0.206545876,-1.885513917,-1.947566031,schuifelen
95.30786754,0.578685485,-1.111367269,-1.115924662,schuifelen
95.33269854,0.673124449,-1.130469684,-0.658541493,schuifelen
95.35753454,0.496456091,-1.793968154,-0.323939182,schuifelen
95.38236454,0.380729168,-2.091064012,0.112270122,schuifelen
95.40720054,0.269339125,-2.115830479,0.468516413,schuifelen
95.43203154,0.250452619,-1.856645044,0.886833165,schuifelen
95.45686754,-0.113091583,-1.377036828,1.166249454,schuifelen
95.48169854,-0.256760595,-0.984769934,0.942656386,schuifelen
95.50653454,-0.040135288,-0.305084032,0.457783191,schuifelen
95.53136554,-0.016438277,-0.087682799,0.175539407,schuifelen
95.55620154,0.231425194,-0.030330969,0.171613441,schuifelen
