Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
4.73,-0.623867691,-0.394241333,-0.436793625
4.74,-0.521950305,-0.422827721,-0.569067061
4.75,-0.531241715,-0.456321716,-0.501003444
4.76,-0.506779492,-0.50422287,-0.393389881
4.77,-0.407912314,-0.499495506,-0.332732379
4.78,-0.434204698,-0.487715721,-0.218483031
4.79,-0.424576759,-0.488057137,-0.236414433
4.8,-0.265879571,-0.450462341,0.275265455
4.81,-0.443176687,-0.527523994,0.312138766
4.82,-0.547516108,-0.578087807,0.321443498
4.83,-0.448980629,-0.489727974,0.284101397
4.84,-0.148640513,-0.497151375,0.042152256
4.85,0.031761765,-0.463912964,-0.388486296
4.86,0.008684158,-0.440278053,-0.326680452
4.87,0.01504916,-0.443147659,-0.066095263
4.88,-0.001968563,-0.446032524,-0.119484901
4.89,-0.147313356,-0.180606842,-0.019833788
4.9,-0.147273004,-0.123202324,0.094586968
4.91,-0.164997399,-0.163662911,0.188838199
4.92,-0.142375827,-0.340214729,0.221571282
4.93,0.002550185,-0.530760765,0.065605424
4.94,0.223825246,-0.752149582,-0.12390323
4.95,0.524768591,-0.707480431,-0.24468416
4.96,0.766516209,-0.518938065,-0.375086695
4.97,1.221532583,-0.102739334,-0.463278472
4.98,1.553160191,0.31358242,-0.486347258
4.99,1.813702703,0.830586433,-0.619922161
5,1.789659619,0.830551148,-0.660542905
5.01,1.413003206,1.764537811,-0.187861174
5.02,1.198000312,2.052283287,0.082694948
5.03,1.072986722,2.074459076,0.114232749
5.04,1.058228612,1.842730522,-0.090308249
5.05,1.11897409,1.459996223,-0.297796726
5.06,0.888153315,1.098683357,-0.322042108
5.07,0.476384431,0.677526474,-0.459429383
5.08,0.222899959,0.335339546,-0.742363095
5.09,-0.073733658,0.03122139,-1.078187943
5.1,-0.470335096,-0.229963303,-1.401844144
5.11,-0.472652942,-0.230257034,-1.397869349
5.12,-1.280554533,-0.692604065,-1.38469696
5.13,-1.153415442,-0.975326538,-1.23884809
5.14,-0.606133461,-1.126339912,-1.13818121
5.15,-0.220845074,-1.207836151,-1.027437329
5.16,-0.031504929,-1.13353157,-0.634621501
5.17,0.173938498,-1.126067162,-0.341489941
5.18,0.178754464,-1.125626564,-0.346377164
5.19,0.347117305,-1.173069,-0.25907889
5.2,0.366575897,-1.242059708,-0.619463861
5.21,0.179686695,-1.145703316,-0.994600117
5.22,0.137831196,-1.180897713,-0.938973784
5.23,0.137427375,-1.180103302,-0.952124953
5.24,0.228591025,-1.109869003,-1.03096962
5.25,0.273319095,-1.0492239,-1.277251005
5.26,0.372931987,-0.916851997,-1.308341742
5.27,0.334715366,-0.81329155,-1.225255966
5.28,0.334586769,-0.812664032,-1.234748125
5.29,0.1010748,-0.678032875,-1.393170953
5.3,-0.11220935,-0.66084671,-1.506092191
5.31,-0.106009424,-0.66768074,-1.602626562
5.32,-0.219643444,-0.645893097,-1.496572256
5.33,-0.281447768,-0.556977272,-1.438965201
5.34,-0.234629929,-0.422581673,-1.438007712
5.35,-0.201048344,-0.257200241,-1.3461169
5.36,-0.218238324,-0.13252449,-1.097326875
5.37,-0.071183592,-0.002966881,-1.01180172
5.38,0.092887372,0.073901176,-0.949772239
5.39,0.103171378,0.074217796,-0.948501468
5.4,0.158683091,0.318777084,-1.014786005
5.41,-0.164912164,1.02549839,-0.850076079
5.42,-0.081215858,1.377934456,-0.931763113
5.43,0.029312551,1.852432251,-1.036752224
5.44,0.145906597,2.290990829,-1.077907562
5.45,0.461749882,2.686473846,-1.323949456
5.46,0.541759372,3.048330307,-1.485233665
5.47,0.538497686,3.04877758,-1.49314642
5.48,0.439973563,3.145206451,-1.315421462
5.49,0.21779494,3.387955666,-1.246211052
5.5,-0.238339245,3.67908287,-0.932915568
5.51,-0.45285818,3.743238449,-0.708073795
5.52,-0.59742558,3.760068893,-0.062279046
5.53,-0.893263757,3.631500244,0.519549012
5.54,-1.153538465,3.632655144,1.144816637
5.55,-1.122091293,3.636291504,1.122604847
5.56,0.280806482,3.313700676,2.371021748
5.57,1.09085238,2.734547615,3.208673954
5.58,1.924986362,2.001936913,4.385176182
5.59,1.919414878,2.004405975,4.355820656
5.6,-0.178391755,1.51399231,4.981247902
5.61,-1.17051506,1.313080788,4.425509453
5.62,-1.551390409,0.853329659,3.676340103
5.63,-1.222377777,0.371811867,3.071235657
5.64,-1.208778381,0.373768807,3.061071396
5.65,-0.664973259,0.040608406,3.02417016
5.66,-0.16912967,-0.081282616,3.29467392
5.67,0.008046865,0.798756599,3.447282314
5.68,-0.013792872,0.803262711,3.396254539
5.69,-0.058839679,1.495551109,3.027069092
5.7,-1.382959366,2.62189579,2.787402153
5.71,-2.663188457,2.795730591,2.642601013
5.72,-3.333791256,2.518733978,2.176512718
5.73,-3.212347984,1.790313721,1.125479698
5.74,-3.204953194,1.792541504,1.112882614
5.75,-1.962372184,-1.125822067,-0.728068113
5.76,-1.572748184,-2.462351322,-0.921216011
5.77,-0.753232539,-3.236072063,-1.341019154
5.78,-0.751690924,-3.236599445,-1.336606622
5.79,0.040594637,-5.136107445,-0.76570195
5.8,0.30543527,-5.689549923,-0.363893569
5.81,0.472664893,-5.986796856,-0.031326294
5.82,0.397746682,-6.432738304,0.566328645
