"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.982594621E1,6.948457718E0,2.035843372E0,6.433702111E-1
5.985094621E1,8.125277519E0,-2.979811907E0,-3.945166469E-1
5.987594621E1,1.066421223E1,-5.472086430E0,-2.543869615E-1
5.990094621E1,1.226456165E1,-7.246065140E0,7.930711508E-1
5.992594621E1,1.071087265E1,-7.594370365E0,-2.454587460E0
5.995094621E1,8.644669533E0,-4.720291138E0,-3.773780346E0
5.997594621E1,8.578866959E0,-2.162214279E0,-3.698256969E0
6.000094621E1,1.447911930E1,6.400800347E-1,7.368398190E0
6.002594621E1,2.156920242E1,-1.490010643E1,-1.984098673E0
6.005094621E1,1.134048367E1,-7.353442907E-1,-7.975427628E0
6.007594621E1,-1.488036513E-1,1.815763474E1,3.680460453E-1
6.010094621E1,8.799156189E0,1.123759270E1,-9.000003815E0
6.012594621E1,1.399068451E1,1.959273100E0,-2.107478619E0
6.015094621E1,1.156675529E1,-1.757677794E0,6.397809386E-1
6.017594621E1,8.563314438E0,8.280661702E-1,-2.137388945E0
6.020094621E1,9.198907852E0,5.185246468E0,-4.599752903E0
6.022594621E1,9.926774025E0,2.661865711E0,-2.254637241E0
6.025094621E1,1.017099190E1,5.515456200E-1,-1.687239051E0
6.027594621E1,8.793174744E0,1.401446342E0,-2.461765766E0
6.030094621E1,8.724979401E0,1.175175071E0,-1.870439529E0
6.032594621E1,8.975178719E0,7.836494446E-1,-2.033301115E0
6.035094621E1,8.970393181E0,8.196913004E-1,-1.801047683E0
6.037594621E1,8.520243645E0,4.437190592E-1,-1.760369658E0
6.040094621E1,8.489136696E0,-2.684447765E-1,-2.312214375E0
6.042594621E1,9.037391663E0,-5.353940725E-1,-2.070389748E0
6.045094621E1,8.577671051E0,6.909275055E-2,-2.446212530E0
6.047594621E1,8.311918259E0,-5.724828243E-1,-1.895564198E0
6.050094621E1,8.402995110E0,-7.185945511E-1,-1.772333860E0
6.052594621E1,9.410821915E0,-4.827519655E-1,-1.766351819E0
6.055094621E1,1.013390255E1,-4.803591371E-1,-1.732702732E0
6.057594621E1,1.052168941E1,-1.379312754E0,-1.571187139E0
6.060094621E1,1.185763264E1,-4.720291138E0,-9.846464992E-1
6.062594621E1,1.271710491E1,-5.424229622E0,8.397312164E-1
6.065094621E1,1.528834248E1,-5.300849915E0,4.864907563E-1
6.067594621E1,1.141107178E1,1.306780219E0,2.591725886E-1
6.070094621E1,1.391770363E1,6.000451565E0,-3.906582117E0
6.072594621E1,1.540932941E1,6.825227261E0,-2.446212530E0
6.075094621E1,1.129382420E1,5.494070530E0,-2.102692842E0
6.077594621E1,9.841829300E0,6.464958191E0,-4.304089844E-1
6.080094621E1,9.141479492E0,5.543123245E0,-1.778315902E0
6.082594621E1,7.454838753E0,5.825625896E0,3.357429206E-1
6.085094621E1,7.399804115E0,4.556831837E0,-1.845314860E0
6.087594621E1,8.151598930E0,4.708775997E0,-1.866850257E0
6.090094621E1,7.936095238E0,5.453392506E0,-1.804636955E0
6.092594621E1,5.944220066E0,4.729115009E0,-1.605883121E0
6.095094621E1,8.199455261E0,5.172086239E0,-2.796910524E0
6.097594621E1,7.019195557E0,3.566801310E0,-8.887840509E-1
6.100094621E1,7.185496807E0,1.973630071E0,1.283749342E0
6.102594621E1,8.667402267E0,1.223031521E0,3.632603884E-1
6.105094621E1,7.481160164E0,7.986045629E-2,-1.109073281E0
6.107594621E1,8.424530029E0,-3.487538993E-1,-6.686443686E-1
6.110094621E1,9.647860527E0,-1.842622995E0,-9.667003751E-1
6.112594621E1,9.671789169E0,-3.766302824E0,-1.906331897E0
6.115094621E1,9.983005524E0,-5.055436134E0,-2.112264156E0
6.117594621E1,1.000932693E1,-4.179214478E0,-2.707179785E0
6.120094621E1,9.984202385E0,-3.222832918E0,-1.505384564E0
6.122594621E1,1.368186092E1,2.174477577E-1,6.828517914E-1
6.125094621E1,1.756989861E1,-9.312267303E0,3.860968828E0
6.127594621E1,1.120648575E1,-4.073930264E0,-3.994069576E0
6.130094621E1,5.193621635E0,5.211567879E0,-4.800749779E0
6.132594621E1,1.107353497E1,1.044990540E1,-2.453391075E0
6.135094621E1,9.880114555E0,4.522135735E0,-4.221387863E0
6.137594621E1,9.742377281E0,2.949153900E0,-1.391575933E0
6.140094621E1,9.708877563E0,3.820590019E0,-2.454587460E0
6.142594621E1,1.128784180E1,2.695365191E0,-3.847957850E0
6.145094621E1,9.659825325E0,4.178466320E0,-2.000848293E0
6.147594621E1,9.353394508E0,2.951546669E0,-2.454587460E0
6.150094621E1,9.750752449E0,2.114806652E0,-2.593520641E0
6.152594621E1,1.042358398E1,1.888535261E0,-2.102692842E0
6.155094621E1,8.858977318E0,1.214656591E0,-2.725125790E0
6.157594621E1,8.258079529E0,5.982056856E-1,-2.439033985E0
6.160094621E1,8.086843491E0,7.070791125E-1,-2.623430967E0
6.162594621E1,8.624331474E0,-5.449653864E-1,-2.322982073E0
6.165094621E1,9.822686195E0,-7.640581727E-1,-1.662114382E0
6.167594621E1,9.315109253E0,1.184746265E0,-1.737637877E0
6.170094621E1,8.948707581E0,2.739632368E0,-2.022533417E0
6.172594621E1,7.809126377E0,2.373380899E0,-2.665305376E0
6.175094621E1,8.501100540E0,1.153639674E0,-2.634198666E0
6.177594621E1,1.112976551E1,-6.396313906E-1,-2.124228239E0
6.180094621E1,1.001530838E1,1.282852054E0,-1.762762547E0
6.182594621E1,9.649057388E0,3.601497173E0,-2.624627352E0
6.185094621E1,9.359375954E0,2.980260611E0,-2.350499630E0
6.187594621E1,9.962666512E0,2.309971094E0,-1.789083600E0
6.190094621E1,9.725627899E0,2.023879290E0,-1.173679471E0
6.192594621E1,9.687342644E0,1.974826455E0,-1.280309677E0
6.195094621E1,9.406036377E0,2.001147509E0,-1.733899117E0
6.197594621E1,9.401250839E0,2.241775751E0,-1.799851298E0
6.200094621E1,9.255288124E0,1.566551089E0,-1.930260062E0
6.202594621E1,9.206086159E0,1.002742290E0,-1.634596944E0
6.205094621E1,9.145069122E0,1.279262781E0,-1.760369658E0
6.207594621E1,9.260073662E0,1.378714442E0,-1.467099428E0
6.210094621E1,9.456285477E0,1.828714728E0,-1.172483087E0
6.212594621E1,9.214461327E0,2.842673302E0,-1.538884044E0
6.215094621E1,9.358180046E0,2.770739079E0,-1.988884330E0
6.217594621E1,9.066105843E0,2.684597492E0,-1.890778542E0
6.220094621E1,9.391679764E0,3.237638474E0,-1.658525229E0
6.222594621E1,9.384500504E0,3.140729189E0,-1.318594813E0
6.225094621E1,9.145069122E0,2.647508621E0,-1.513759375E0
6.227594621E1,9.025427818E0,2.476272345E0,-1.628614902E0
6.230094621E1,9.170193672E0,2.502743006E0,-1.711167336E0
6.232594621E1,9.359375954E0,2.786442041E0,-1.564008713E0
6.235094621E1,9.311519623E0,2.800798893E0,-1.681257010E0
6.237594621E1,9.063713074E0,2.466701031E0,-1.780708671E0
6.240094621E1,9.345019341E0,2.094467640E0,-1.826172352E0
6.242594621E1,9.501749039E0,1.865803480E0,-1.648953915E0
6.245094621E1,9.471838951E0,2.165055752E0,-1.672882080E0
6.247594621E1,9.287591934E0,2.610419989E0,-1.523330688E0
6.250094621E1,9.213264465E0,2.581706047E0,-1.404736400E0
6.252594621E1,9.177371979E0,2.878565550E0,-1.317398429E0
6.255094621E1,9.194122314E0,3.231656551E0,-1.462313771E0
6.257594621E1,9.050552368E0,3.084497929E0,-1.796262026E0
6.260094621E1,9.052945137E0,3.068944693E0,-1.732702732E0
6.262594621E1,9.122337341E0,3.322583675E0,-1.429861069E0
6.265094621E1,9.234949112E0,3.054438114E0,-1.636989832E0
6.267594621E1,9.264860153E0,2.437987089E0,-1.492223978E0
6.270094621E1,9.117551804E0,2.449951172E0,-1.409522057E0
6.272594621E1,9.370143890E0,2.495414972E0,-1.635793328E0
6.275094621E1,9.392875671E0,2.238186598E0,-1.423879027E0
6.277594621E1,9.178568840E0,2.409273386E0,-1.322184086E0
6.280094621E1,9.319894791E0,2.288435698E0,-1.379611850E0
6.282594621E1,9.462267876E0,2.345863581E0,-1.446610808E0
6.285094621E1,9.323483467E0,2.581706047E0,-1.426271796E0
6.287594621E1,8.940333366E0,2.901297569E0,-1.552044630E0
6.290094621E1,9.125926018E0,2.782852650E0,-1.555633783E0
6.292594621E1,9.356983185E0,2.659472704E0,-1.462313771E0
6.295094621E1,9.269645691E0,2.435594320E0,-1.238435268E0
6.297594621E1,9.501749039E0,2.531456709E0,-1.208524942E0
6.300094621E1,9.367751122E0,2.713311434E0,-1.572383523E0
6.302594621E1,9.394072533E0,2.773131847E0,-1.390379548E0
6.305094621E1,9.264860153E0,2.491825581E0,-1.457528114E0
6.307594621E1,9.402446747E0,2.039432764E0,-1.471885085E0
6.310094621E1,9.528220177E0,2.609223604E0,-1.361665606E0
6.312594621E1,9.337841034E0,2.980260611E0,-1.568794370E0
6.315094621E1,9.263663292E0,3.119193792E0,-1.605883121E0
6.317594621E1,9.354590416E0,3.007778168E0,-1.459920883E0
6.320094621E1,9.300751686E0,3.042474031E0,-1.434646726E0
6.322594621E1,8.911619186E0,2.830709219E0,-1.276720405E0
6.325094621E1,9.333055496E0,2.970689297E0,-1.595115423E0
6.327594621E1,9.125926018E0,2.953939438E0,-1.405932903E0
6.330094621E1,9.261270523E0,3.109622478E0,-1.638186216E0
6.332594621E1,9.257680893E0,3.028116941E0,-1.609472275E0
6.335094621E1,9.112766266E0,2.835494757E0,-1.579562068E0
6.337594621E1,9.242128372E0,2.872583628E0,-1.456182122E0
6.340094621E1,9.208478928E0,3.002992392E0,-1.482652783E0
6.342594621E1,9.189335823E0,2.744417906E0,-1.584347725E0
6.345094621E1,9.278019905E0,2.472683191E0,-1.621436477E0
6.347594621E1,9.005088806E0,2.547010183E0,-1.488634825E0
6.350094621E1,9.194122314E0,2.733650208E0,-1.613061547E0
6.352594621E1,9.157032967E0,2.677418947E0,-1.575972795E0
6.355094621E1,9.056534767E0,3.076122999E0,-1.468295813E0
6.357594621E1,9.228817940E0,2.785245657E0,-1.578365684E0
6.360094621E1,9.291180611E0,2.697757959E0,-1.501795292E0
6.362594621E1,9.242128372E0,2.870190859E0,-1.625025630E0
6.365094621E1,9.068498611E0,3.092872858E0,-1.492223978E0
6.367594621E1,8.999106407E0,2.961117983E0,-1.461117268E0
6.370094621E1,9.284002304E0,3.022135019E0,-1.664507270E0
6.372594621E1,9.146265030E0,3.135943651E0,-1.844118476E0
6.375094621E1,9.174979210E0,2.958725214E0,-1.723131418E0
6.377594621E1,9.100801468E0,3.134747267E0,-1.498206019E0
6.380094621E1,9.066105843E0,3.285495043E0,-1.620239973E0
6.382594621E1,8.845816612E0,2.989831924E0,-1.337737441E0
6.385094621E1,9.286395073E0,2.859423161E0,-1.483849168E0
6.387594621E1,9.130712509E0,2.695365191E0,-1.707578063E0
6.390094621E1,9.157032967E0,2.609223604E0,-1.528116345E0
6.392594621E1,9.335448265E0,2.882154942E0,-1.615454435E0
6.395094621E1,9.382107735E0,2.755185604E0,-1.572383523E0
6.397594621E1,9.191729546E0,2.883351326E0,-1.801047683E0
6.400094621E1,9.094820023E0,2.973082066E0,-1.681257010E0
6.402594621E1,9.360572815E0,2.670240402E0,-1.604686737E0
6.405094621E1,9.119944572E0,2.256132603E0,-1.556830287E0
6.407594621E1,9.112766266E0,2.678615332E0,-1.613061547E0
6.410094621E1,9.068498611E0,2.973082066E0,-1.701596022E0
6.412594621E1,9.173783302E0,2.934797049E0,-1.367647648E0
6.415094621E1,9.129515648E0,3.323780298E0,-1.593919039E0
6.417594621E1,8.945118904E0,3.672235012E0,-2.027318954E0
6.420094621E1,8.968000412E0,3.100051403E0,-1.605883121E0
6.422594621E1,9.224032402E0,2.628366232E0,-1.660917997E0
6.425094621E1,9.096015930E0,3.346661568E0,-1.531705618E0
6.427594621E1,8.928368568E0,2.751596451E0,-1.595115423E0
6.430094621E1,9.072088242E0,2.532653332E0,-1.615454435E0
6.432594621E1,9.135498047E0,3.279512882E0,-1.446610808E0
6.435094621E1,8.918797493E0,3.272334576E0,-1.955384731E0
6.437594621E1,9.050552368E0,3.247209787E0,-1.791476369E0
6.440094621E1,8.914011955E0,3.620789289E0,-2.057229280E0
6.442594621E1,8.754889488E0,3.779911995E0,-1.897956967E0
6.445094621E1,8.768050194E0,3.049652576E0,-1.583151340E0
6.447594621E1,8.890084267E0,3.241227865E0,-1.754387617E0
6.450094621E1,8.729764938E0,3.594318628E0,-2.142174482E0
6.452594621E1,8.855387688E0,3.492623806E0,-2.038086653E0
6.455094621E1,9.000303268E0,3.546462297E0,-2.157727718E0
6.457594621E1,9.081659317E0,3.744019747E0,-2.200798512E0
6.460094621E1,8.940333366E0,3.475873947E0,-1.866850257E0
6.462594621E1,9.054141998E0,3.125175953E0,-2.138585329E0
6.465094621E1,9.087641716E0,3.291477203E0,-2.276172638E0
6.467594621E1,8.684301376E0,3.296262741E0,-2.531157732E0
6.470094621E1,8.969196320E0,3.231656551E0,-2.908326387E0
6.472594621E1,8.910423279E0,3.147907734E0,-1.723131418E0
6.475094621E1,9.434750557E0,3.439981699E0,-1.550848126E0
6.477594621E1,9.206086159E0,1.408624768E0,-1.062413216E0
6.480094621E1,9.023035049E0,1.658824325E0,-1.747209191E0
6.482594621E1,8.606385231E0,4.872833729E0,-3.019592524E0
6.485094621E1,9.360572815E0,5.145765305E0,-2.589931488E0
6.487594621E1,8.655437469E0,2.780459881E0,-1.069591761E0
6.490094621E1,9.305538177E0,2.355434895E0,-1.711167336E0
6.492594621E1,9.390482903E0,2.666651249E0,-2.121835470E0
6.495094621E1,8.815906525E0,2.631955385E0,-1.900349855E0
6.497594621E1,9.019445419E0,3.377768278E0,-2.308625221E0
6.500094621E1,9.364161491E0,1.942523360E0,-1.961366773E0
6.502594621E1,9.037391663E0,1.857428551E0,-1.816601038E0
6.505094621E1,9.353394508E0,2.843869686E0,-2.710768938E0
6.507594621E1,9.180961609E0,2.707329273E0,-2.301446676E0
6.510094621E1,8.936743736E0,2.853441000E0,-2.039283037E0
6.512594621E1,9.353394508E0,3.408874989E0,-1.870439529E0
6.515094621E1,8.969196320E0,4.064807415E0,-1.672882080E0
6.517594621E1,9.107980728E0,4.603491783E0,-2.904737234E0
6.520094621E1,8.978767395E0,4.415505409E0,-2.767000198E0
6.522594621E1,9.014659882E0,3.465106249E0,-2.222334146E0
6.525094621E1,9.019445419E0,2.988635540E0,-1.281506062E0
6.527594621E1,9.092427254E0,2.514707088E0,-1.061216831E0
6.530094621E1,8.827870369E0,2.125574350E0,-1.601097465E0
6.532594621E1,9.020642281E0,1.524676681E0,-2.087139606E0
6.535094621E1,8.556135178E0,5.994020700E-1,-1.561615825E0
6.537594621E1,8.750103951E0,1.375125289E0,-1.803440571E0
6.540094621E1,9.201300621E0,2.764756918E0,-1.597508192E0
6.542594621E1,9.208478928E0,1.974826455E0,-1.289880991E0
6.545094621E1,9.141479492E0,1.744965911E0,-1.654935956E0
6.547594621E1,8.562117577E0,2.197358847E0,-1.844118476E0
6.550094621E1,8.917601585E0,3.663860083E0,-2.158924341E0
6.552594621E1,9.385697365E0,4.070789337E0,-1.797458410E0
6.555094621E1,9.877721786E0,2.774328232E0,-5.572285652E-1
6.557594621E1,1.032532883E1,1.950898170E0,-3.082254529E-1
6.560094621E1,1.037572765E1,3.286691427E0,-3.058326542E-1
6.562594621E1,9.288787842E0,3.837339878E0,-1.265952706E0
6.565094621E1,1.004521942E1,2.374577284E0,-1.847707748E0
6.567594621E1,9.546165466E0,1.108175993E0,-2.040479422E0
6.570094621E1,9.971041679E0,1.039831042E0,-1.713560104E0
6.572594621E1,9.403643608E0,2.100449562E0,-1.653739572E0
6.575094621E1,8.985946655E0,2.499153614E0,-1.390379548E0
6.577594621E1,9.515059471E0,2.487040043E0,-9.954141974E-1
6.580094621E1,9.287591934E0,1.904088616E0,-9.690931439E-1
6.582594621E1,9.652647018E0,1.523480296E0,-8.265706897E-1
6.585094621E1,9.544969559E0,1.802393675E0,-1.244417310E0
6.587594621E1,9.400053978E0,1.426570892E0,-1.598704576E0
6.590094621E1,9.366554260E0,1.152443171E0,-1.252792239E0
6.592594621E1,9.252895355E0,1.869392633E0,-8.612666130E-1
6.595094621E1,8.852994919E0,3.101247787E0,-8.911768794E-1
6.597594621E1,8.192276955E0,3.137140036E0,-1.415504098E0
6.600094621E1,8.004290581E0,2.147109747E0,-1.172483087E0
6.602594621E1,1.004162979E1,1.900499344E0,8.195417374E-2
6.605094621E1,7.672735214E0,6.062664986E0,-1.720738530E0
6.607594621E1,5.817250729E0,6.369095802E0,-3.646811247E0
6.610094621E1,8.599205971E0,5.417500019E0,-5.954838276E0
6.612594621E1,1.250638676E1,5.500052452E0,-3.112912655E0
6.615094621E1,1.304507065E1,6.616154313E-1,3.589233875E0
6.617594621E1,9.323483467E0,-1.332503110E-1,9.773185253E-1
6.620094621E1,8.592027664E0,3.058176994E0,-1.773530245E0
6.622594621E1,9.457482338E0,2.943171740E0,-2.105085611E0
6.625094621E1,1.005837917E1,1.709073544E0,-2.069193363E0
6.627594621E1,9.971041679E0,5.167001486E-1,-2.352892399E0
6.630094621E1,9.196515083E0,6.891329288E-1,-2.161317110E0
6.632594621E1,9.516255379E0,4.855934381E-1,-1.601097465E0
6.635094621E1,9.341429710E0,-7.353442907E-1,-1.470688581E0
6.637594621E1,9.724431038E0,-8.982058167E-1,-2.158924341E0
6.640094621E1,9.428768158E0,-7.941180468E-2,-2.231905222E0
6.642594621E1,9.299555779E0,8.015955687E-1,-2.593520641E0
6.645094621E1,9.475428581E0,1.442124248E0,-2.476122856E0
6.647594621E1,8.855387688E0,2.080110550E0,-2.221137524E0
6.650094621E1,9.904042244E0,1.869392633E0,-2.292922258E0
6.652594621E1,9.742377281E0,1.862214208E0,-2.198405743E0
6.655094621E1,9.444321632E0,1.736590981E0,-2.248655081E0
6.657594621E1,9.521040916E0,1.638335705E0,-2.886790991E0
6.660094621E1,9.524630547E0,1.837089539E0,-2.233101845E0
6.662594621E1,9.360572815E0,1.673181176E0,-2.148156643E0
6.665094621E1,9.055337906E0,1.342672586E0,-2.274976015E0
6.667594621E1,9.644271851E0,1.267298698E0,-2.392374039E0
6.670094621E1,9.282805443E0,2.344667196E0,-2.349303246E0
6.672594621E1,9.188139915E0,3.297459126E0,-2.648555517E0
6.675094621E1,9.639486313E0,3.246013403E0,-2.066800594E0
6.677594621E1,8.862565994E0,2.365005970E0,-1.626222134E0
6.680094621E1,9.374929428E0,1.542622805E0,-1.259970665E0
6.682594621E1,9.730413437E0,1.536640763E0,-1.511366606E0
6.685094621E1,9.843025208E0,1.517498255E0,-2.448605299E0
6.687594621E1,9.936346054E0,9.261718988E-1,-1.987687826E0
6.690094621E1,9.597611427E0,-6.958627105E-1,-8.804091811E-1
6.692594621E1,8.989535332E0,-4.695914388E-1,-2.938685417E-1
6.695094621E1,9.423982620E0,1.527069449E0,-1.063609719E0
6.697594621E1,1.045588684E1,2.183001995E0,1.256231871E-2
6.700094621E1,1.015184879E1,-1.272682548E-1,-1.579562068E0
6.702594621E1,9.501749039E0,1.577318788E0,-2.137388945E0
6.705094621E1,1.054561806E1,1.185942769E0,-2.091925144E0
6.707594621E1,9.878917694E0,1.298405409E0,-4.519443810E-1
6.710094621E1,9.894471169E0,1.960469484E0,-1.276720405E0
6.712594621E1,8.888887405E0,2.926422119E0,-1.878814459E0
6.715094621E1,9.537791252E0,1.159621716E0,-1.143769264E0
6.717594621E1,9.470642090E0,8.938688040E-1,-7.188936472E-1
6.720094621E1,9.020642281E0,1.647907019E0,-9.164510965E-1
6.722594621E1,9.019445419E0,1.463659644E0,-1.595115423E0
6.725094621E1,9.097212791E0,1.691127419E0,-1.546062589E0
6.727594621E1,8.941529274E0,2.628366232E0,-8.624629974E-1
6.730094621E1,8.406583786E0,4.895565510E0,-1.511366606E0
6.732594621E1,7.997112274E0,4.761567593E0,-3.247060299E0
6.735094621E1,8.116903305E0,4.036093712E0,-4.086193085E0
6.737594621E1,8.860173225E0,4.006183147E0,-3.171686411E0
6.740094621E1,1.017817020E1,2.788834810E0,-1.082752228E0
6.742594621E1,1.052168941E1,1.406231999E0,1.034746289E0
6.745094621E1,9.759127617E0,1.832303882E0,3.225823939E-1
6.747594621E1,9.086444855E0,2.231008053E0,-1.232453227E0
6.750094621E1,8.953642845E0,2.974278450E0,-2.519193649E0
6.752594621E1,9.658628464E0,2.866601467E0,-1.786690712E0
6.755094621E1,1.002607632E1,3.605086327E0,-2.200798512E0
6.757594621E1,9.128319740E0,2.867797852E0,-1.803440571E0
6.760094621E1,9.723235130E0,1.635942936E0,-7.476075292E-1
6.762594621E1,9.376126289E0,1.596461415E0,-1.772333860E0
6.765094621E1,9.734002113E0,1.959273100E0,-2.170888424E0
6.767594621E1,9.438339233E0,1.606032610E0,-1.949402690E0
6.770094621E1,9.392875671E0,1.840678811E0,-2.118246317E0
6.772594621E1,9.117551804E0,1.899302959E0,-2.539532661E0
6.775094621E1,9.273234367E0,1.039831042E0,-2.247458696E0
6.777594621E1,9.246913910E0,6.053841114E-1,-2.278565407E0
6.780094621E1,9.046963692E0,1.576122403E0,-2.014008999E0
6.782594621E1,9.512516975E0,1.480409503E0,-2.081157446E0
6.785094621E1,9.174979210E0,2.123181343E0,-2.125424623E0
6.787594621E1,9.463463783E0,2.877369165E0,-2.781357288E0
6.790094621E1,9.257680893E0,2.900100946E0,-2.582752943E0
6.792594621E1,9.380911827E0,2.277667999E0,-2.485694170E0
6.795094621E1,9.347412109E0,1.797608018E0,-2.235494614E0
6.797594621E1,8.637491226E0,1.737787485E0,-2.118246317E0
6.800094621E1,8.987142563E0,2.283650160E0,-2.330160618E0
6.802594621E1,9.012267113E0,3.575176239E0,-2.577817678E0
6.805094621E1,9.137890816E0,3.175425291E0,-2.083550215E0
6.807594621E1,9.293573380E0,2.422433853E0,-2.161317110E0
6.810094621E1,9.368947983E0,1.870589137E0,-1.908724666E0
6.812594621E1,9.364161491E0,1.674377680E0,-1.900349855E0
6.815094621E1,9.553344727E0,2.392523527E0,-2.185245275E0
6.817594621E1,9.700503349E0,3.843321800E0,-1.821386695E0
6.820094621E1,9.291180611E0,2.805584431E0,-1.804636955E0
6.822594621E1,9.023035049E0,2.323131800E0,-1.713560104E0
6.825094621E1,8.988339424E0,2.530260324E0,-2.241476536E0
6.827594621E1,9.309126854E0,2.338685036E0,-2.108675003E0
6.830094621E1,9.227621078E0,2.282453775E0,-1.671685696E0
6.832594621E1,9.291180611E0,2.475075960E0,-1.832154393E0
6.835094621E1,9.299555779E0,2.465504646E0,-1.999652028E0
6.837594621E1,9.036195755E0,2.479861498E0,-1.658525229E0
6.840094621E1,9.239734650E0,2.387737989E0,-1.780708671E0
6.842594621E1,9.238538742E0,2.445165634E0,-1.480259895E0
6.845094621E1,9.178568840E0,2.345863581E0,-1.915903211E0
6.847594621E1,9.343822479E0,2.143520355E0,-1.987687826E0
6.850094621E1,9.224032402E0,1.827518344E0,-1.531705618E0
6.852594621E1,9.246913910E0,1.823929071E0,-1.709970832E0
6.855094621E1,9.607182503E0,1.565354705E0,-1.787887216E0
6.857594621E1,9.720842361E0,2.100449562E0,-1.991277099E0
6.860094621E1,9.580862045E0,2.784049034E0,-1.899153471E0
6.862594621E1,9.072088242E0,2.501546621E0,-2.556282282E0
6.865094621E1,9.006285667E0,2.621187687E0,-1.693221092E0
6.867594621E1,8.582456589E0,2.156681061E0,-1.694417477E0
6.870094621E1,9.384500504E0,1.977219224E0,-1.964956045E0
6.872594621E1,9.704092026E0,2.538635254E0,-1.634596944E0
6.875094621E1,9.094820023E0,3.291477203E0,-2.257030010E0
6.877594621E1,8.673533440E0,3.297459126E0,-1.955384731E0
6.880094621E1,8.914011955E0,3.487838030E0,-1.435843110E0
6.882594621E1,9.264860153E0,3.250799179E0,-1.765155315E0
6.885094621E1,9.590433121E0,3.564408541E0,-1.836940050E0
6.887594621E1,8.973981857E0,3.085694313E0,-1.623829246E0
6.890094621E1,8.878119469E0,2.865405083E0,-1.399950743E0
6.892594621E1,8.790781975E0,1.902892232E0,-1.856082559E0
6.895094621E1,8.874530792E0,1.442124248E0,-1.599901080E0
6.897594621E1,9.227621078E0,1.007527828E0,-1.978116512E0
6.900094621E1,9.383304596E0,1.652692676E0,-1.732702732E0
6.902594621E1,9.584450722E0,1.432553053E0,-1.650150299E0
6.905094621E1,9.585647583E0,1.439731479E0,-1.601097465E0
